[02-Feb-2024 12:49:54 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Undefined constant "LOGIN_UserId" in D:\xampp\htdocs\wealth-choice\include\app\Header.php:15
[02-Feb-2024 12:51:01 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 155
[02-Feb-2024 12:51:01 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 174
[02-Feb-2024 12:51:01 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 174
[02-Feb-2024 12:51:01 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 174
[02-Feb-2024 12:51:01 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 174
[02-Feb-2024 12:51:01 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 174
[02-Feb-2024 12:51:10 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 149
[02-Feb-2024 12:51:10 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 155
[02-Feb-2024 12:51:10 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 174
[02-Feb-2024 12:51:10 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 174
[02-Feb-2024 12:51:10 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 174
[02-Feb-2024 12:51:10 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 174
[02-Feb-2024 12:51:10 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 174
[02-Feb-2024 13:16:22 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 162
[02-Feb-2024 13:16:22 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 168
[02-Feb-2024 13:16:22 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 187
[02-Feb-2024 13:16:22 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 187
[02-Feb-2024 13:16:22 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 187
[02-Feb-2024 13:16:22 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 187
[02-Feb-2024 13:16:22 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 187
[02-Feb-2024 13:19:57 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 181
[02-Feb-2024 13:19:57 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 187
[02-Feb-2024 13:19:57 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 206
[02-Feb-2024 13:19:57 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 206
[02-Feb-2024 13:19:57 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 206
[02-Feb-2024 13:19:57 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 206
[02-Feb-2024 13:19:57 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 206
[02-Feb-2024 13:24:46 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 181
[02-Feb-2024 13:24:46 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 187
[02-Feb-2024 13:24:46 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 206
[02-Feb-2024 13:24:46 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 206
[02-Feb-2024 13:24:46 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 206
[02-Feb-2024 13:24:46 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 206
[02-Feb-2024 13:24:46 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 206
[02-Feb-2024 13:30:38 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 178
[02-Feb-2024 13:30:38 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 184
[02-Feb-2024 13:30:38 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 203
[02-Feb-2024 13:30:38 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 203
[02-Feb-2024 13:30:38 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 203
[02-Feb-2024 13:30:38 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 203
[02-Feb-2024 13:30:38 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\leads\data_leads.php on line 203
[02-Feb-2024 13:30:49 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 180
[02-Feb-2024 13:30:49 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 186
[02-Feb-2024 13:30:49 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 205
[02-Feb-2024 13:30:49 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 205
[02-Feb-2024 13:30:49 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 205
[02-Feb-2024 13:30:49 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 205
[02-Feb-2024 13:30:49 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 205
[02-Feb-2024 13:31:10 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 180
[02-Feb-2024 13:31:10 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 186
[02-Feb-2024 13:31:10 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 205
[02-Feb-2024 13:31:10 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 205
[02-Feb-2024 13:31:10 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 205
[02-Feb-2024 13:31:10 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 205
[02-Feb-2024 13:31:10 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 205
[02-Feb-2024 13:31:52 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 181
[02-Feb-2024 13:31:52 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 187
[02-Feb-2024 13:31:52 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:31:52 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:31:52 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:31:52 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:31:52 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:32:17 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 181
[02-Feb-2024 13:32:17 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 187
[02-Feb-2024 13:32:17 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:32:17 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:32:17 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:32:17 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:32:17 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:36:49 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 181
[02-Feb-2024 13:36:49 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 187
[02-Feb-2024 13:36:49 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:36:49 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:36:49 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:36:49 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:36:49 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:38:23 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 181
[02-Feb-2024 13:38:23 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 187
[02-Feb-2024 13:38:23 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:38:23 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:38:23 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:38:23 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:38:23 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:39:19 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 181
[02-Feb-2024 13:39:19 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 187
[02-Feb-2024 13:39:19 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:39:19 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:39:19 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:39:19 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:39:19 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:39:26 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 181
[02-Feb-2024 13:39:26 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 187
[02-Feb-2024 13:39:26 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:39:26 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:39:26 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:39:26 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:39:26 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:39:45 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 181
[02-Feb-2024 13:39:45 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 187
[02-Feb-2024 13:39:45 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:39:45 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:39:45 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:39:45 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:39:45 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:40:18 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 181
[02-Feb-2024 13:40:18 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 187
[02-Feb-2024 13:40:18 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:40:18 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:40:18 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:40:18 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:40:18 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:40:26 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 181
[02-Feb-2024 13:40:26 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 187
[02-Feb-2024 13:40:26 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:40:26 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:40:26 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:40:26 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:40:26 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:40:41 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 181
[02-Feb-2024 13:40:41 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 187
[02-Feb-2024 13:40:41 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:40:41 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:40:41 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:40:41 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:40:41 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:42:29 Asia/Calcutta] PHP Fatal error:  Uncaught mysqli_sql_exception: You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'and DataType like '%DATA%' GROUP BY DataId' at line 1 in D:\xampp\htdocs\wealth-choice\acm\SysModules\CRUD_Modules\DBOperations.php:11
Stack trace:
#0 D:\xampp\htdocs\wealth-choice\acm\SysModules\CRUD_Modules\DBOperations.php(11): mysqli_query(Object(mysqli), 'SELECT DataId F...')
#1 D:\xampp\htdocs\wealth-choice\app\data\data_lead.php(96): TOTAL('SELECT DataId F...')
#2 {main}
  thrown in D:\xampp\htdocs\wealth-choice\acm\SysModules\CRUD_Modules\DBOperations.php on line 11
[02-Feb-2024 13:43:29 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 181
[02-Feb-2024 13:43:29 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 187
[02-Feb-2024 13:43:29 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:43:29 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:43:29 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:43:29 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:43:29 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:43:56 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 181
[02-Feb-2024 13:43:56 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 187
[02-Feb-2024 13:43:56 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:43:56 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:43:56 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:43:56 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:43:56 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\index.php on line 206
[02-Feb-2024 13:44:04 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 181
[02-Feb-2024 13:44:04 Asia/Calcutta] PHP Warning:  Undefined array key "DataPersonStatus" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 187
[02-Feb-2024 13:44:04 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:44:04 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:44:04 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:44:04 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
[02-Feb-2024 13:44:04 Asia/Calcutta] PHP Warning:  Undefined array key "DataManagedBy" in D:\xampp\htdocs\wealth-choice\app\data\data_lead.php on line 206
